7,2,219.40551230152022,104.38322394635465,45.429896989989174,68.93495598008664,1,-1,-1,-1
7,1,271.8730222750251,86.5859508672963,52.37094347284676,68.67746096878838,1,-1,-1,-1
8,5,166.18835506163512,159.50374754303584,104.86223314861547,214.9069588064108,1,-1,-1,-1
8,2,220.64954352572616,100.80076649512995,45.238850506853794,69.18312199629317,1,-1,-1,-1
8,1,274.90948258078487,82.93753927116741,51.94042499918257,69.05505106217345,1,-1,-1,-1
9,5,168.51279098988195,156.68384677202255,107.3509136743008,218.51852984058993,1,-1,-1,-1
9,2,221.65800876428435,97.7069276625412,45.718035531813314,70.21812076482068,1,-1,-1,-1
9,1,277.55285029966467,80.59484205378241,52.43346296310048,69.0838209963338,1,-1,-1,-1
10,5,171.3781474057726,155.03970355861662,108.86643949033049,220.50768483148988,1,-1,-1,-1
10,2,225.19536008629225,95.70156526443122,46.58224518612258,71.20298454903069,1,-1,-1,-1
10,1,279.56601191136207,78.0579908245709,53.03939604988105,68.9830261016111,1,-1,-1,-1
11,5,174.7711694218215,153.43753519765016,110.07439554659811,221.6783323820914,1,-1,-1,-1
11,2,227.62810307669417,93.07996013484022,47.499720463361314,72.39975967094622,1,-1,-1,-1
11,1,280.6822059873428,75.63071838327431,54.042131431814965,69.86549116339711,1,-1,-1,-1
12,5,176.47970307286732,151.9165172396443,108.29248913184875,217.77482332775426,1,-1,-1,-1
12,2,229.36197200921342,89.5455511788403,47.09902615590448,72.714717139577,1,-1,-1,-1
12,1,283.20155107907397,72.51000878109683,54.11551811273523,71.35998435027719,1,-1,-1,-1
13,5,178.93351707853654,149.17130614256394,107.31964765636184,215.0363466630464,1,-1,-1,-1
13,2,233.32668831379823,86.44077825922308,47.79299186275077,73.85918401629644,1,-1,-1,-1
13,1,285.26676774343275,70.28398881202743,54.60346405822338,72.67291447561178,1,-1,-1,-1
14,5,181.90575617019104,147.19354293978873,107.53871599293547,214.01787634894941,1,-1,-1,-1
14,2,236.3927425621941,84.11408327729932,48.14129943799688,74.87199918000877,1,-1,-1,-1
14,1,287.9505193647288,68.8069835290085,54.93442396123896,73.88608987771957,1,-1,-1,-1
15,5,183.11225834152725,144.90831668607808,107.27151200353546,213.6175095882768,1,-1,-1,-1
15,2,239.06979083648687,82.45966692992846,48.17856802599482,74.97100381435348,1,-1,-1,-1
15,1,290.9321656670008,65.58103042335273,54.91713627092997,74.14870689694746,1,-1,-1,-1
16,5,185.397638653494,142.32881729743414,107.65269104477403,214.37398390064033,1,-1,-1,-1
16,2,240.64099523374617,78.95045074316627,48.414665316522644,74.31213505102642,1,-1,-1,-1
16,1,293.28235075156414,62.11276061035407,54.99056236370609,73.96483338200198,1,-1,-1,-1
17,5,186.57243212540277,140.44709565158823,108.46280375173615,215.35774410629443,1,-1,-1,-1
17,2,240.79913993072427,75.65229757516654,48.12596028338828,74.28823286874396,1,-1,-1,-1
17,1,294.58247356744715,59.22394072162791,54.89919811395703,73.51403605075296,1,-1,-1,-1
18,5,186.85261944522512,138.35732085877885,109.39084285922456,217.4228426003865,1,-1,-1,-1
18,2,241.5890231608813,72.79705732940383,47.79171377359137,74.42012875502957,1,-1,-1,-1
18,1,295.11850087108456,56.663099779772736,54.94662801893776,73.54739268867436,1,-1,-1,-1
19,5,191.47104714983513,135.5738215504322,113.65640985290452,222.22809284418662,1,-1,-1,-1
19,2,243.13731168997916,70.08501509645386,47.674026391760606,74.55049353222691,1,-1,-1,-1
19,1,296.79347993350666,54.704660386894574,55.013008965503445,73.39708963073647,1,-1,-1,-1
20,5,194.79546775438422,133.66641048034668,115.10350763894604,226.237386327001,1,-1,-1,-1
20,2,246.0966218382518,68.03887339594795,47.800813800086075,74.8397490569526,1,-1,-1,-1
20,1,300.31105769223706,52.46887727563346,55.58843735212554,73.77480841290307,1,-1,-1,-1
21,5,197.3479279316154,132.34859986033473,116.49934055840652,229.50090717261116,1,-1,-1,-1
21,2,248.47913161721868,65.39162473660369,47.59190090621894,74.62995435414894,1,-1,-1,-1
21,1,303.15478544649886,50.7782725975445,55.57865280557451,73.76407682897653,1,-1,-1,-1
22,5,199.61330691709438,130.94866018167423,117.55333409566498,231.65982036767275,1,-1,-1,-1
22,2,250.011418904401,62.584312119086654,47.64427235356436,75.08391413007358,1,-1,-1,-1
22,1,305.1200480077557,48.712322215074046,55.59648041886226,74.04913515491775,1,-1,-1,-1
23,8,685.489733342276,499.74308436749806,77.04878773659425,69.84322155810457,1,-1,-1,-1
23,7,764.5257356022504,499.49744508358674,78.50596580751994,69.05009041860905,1,-1,-1,-1
23,5,203.19445552531425,129.52798965247052,116.03833752266144,228.56672813898138,1,-1,-1,-1
23,2,252.70185255851663,60.12441158792427,47.54030392169349,75.0720660276526,1,-1,-1,-1
23,1,307.0709471557702,46.72188888236607,56.121047985118366,74.8160490322195,1,-1,-1,-1
24,8,686.3725627567665,497.15060422793886,78.49357459157522,73.55004904541562,1,-1,-1,-1
24,7,765.0625869207352,496.2031488943767,78.95470429089369,72.3571202435873,1,-1,-1,-1
24,5,204.63029110768525,128.928855870537,114.24312224692906,226.46465806738024,1,-1,-1,-1
24,2,254.50396802586704,58.12707735711362,47.408232074143854,75.20518609384936,1,-1,-1,-1
24,1,308.69304682673385,45.30346168074455,55.49235941182792,75.0215292357382,1,-1,-1,-1
25,8,686.1845842049723,494.3511502928069,80.19128482607107,78.16754792631082,1,-1,-1,-1
25,7,764.7188410638878,493.1543232986587,79.97934724710467,75.71042171844988,1,-1,-1,-1
25,5,206.90042646197404,128.66227359348494,113.59584642073918,225.24604632829073,1,-1,-1,-1
25,2,255.47115836876074,56.48581368598816,47.47718205431721,75.32582599673216,1,-1,-1,-1
25,1,309.7264801419503,43.93173062630172,55.52046580063097,75.13366969960502,1,-1,-1,-1
26,8,686.4561866776951,492.3872081713504,82.09483805698687,83.11636492079566,1,-1,-1,-1
26,7,765.0403279248974,490.59041019635856,82.3384234385569,81.03887741270324,1,-1,-1,-1
26,5,207.49921610506897,128.25465227122322,112.52325913892943,224.44991722038833,1,-1,-1,-1
26,2,256.48365856289905,54.25952869675164,47.920032504454554,75.21734419985204,1,-1,-1,-1
26,1,311.0403865304558,42.9313863863393,55.824798854271194,75.31309385343732,1,-1,-1,-1
27,8,687.2401447251704,489.329204268931,84.19388286555136,88.6240254358595,1,-1,-1,-1
27,7,764.5361640715624,487.48569730488686,84.84095502068612,86.69749145316916,1,-1,-1,-1
27,5,208.83028553448625,128.15331176649252,111.47316233144562,224.1108425671144,1,-1,-1,-1
27,2,257.7262910705874,52.138127977986855,48.10323744340394,74.78143590827565,1,-1,-1,-1
27,1,312.68468246229804,41.663172922450116,56.60032120131859,75.51944999005303,1,-1,-1,-1
28,8,688.0592688250935,486.0898066367961,85.9478057387098,93.6296273484354,1,-1,-1,-1
28,7,764.647020374752,484.4153068487436,87.46092436830304,92.56012576143695,1,-1,-1,-1
28,5,209.05227042932668,128.0742826513066,110.35089581671974,224.02187727351804,1,-1,-1,-1
28,2,258.2982072605156,50.47502781285298,48.58534486788895,74.52538046862439,1,-1,-1,-1
28,1,313.7380523927026,40.68824950959453,57.113777387968184,75.81848642311718,1,-1,-1,-1
29,8,688.1784946931762,482.8280686593059,87.54088433503784,99.29477822589064,1,-1,-1,-1
29,7,763.9957562829125,481.6145985306888,89.64720724959875,99.03856789280991,1,-1,-1,-1
29,5,208.998752807921,126.9126187928992,109.87990340833551,224.17223710824283,1,-1,-1,-1
29,2,259.117671800105,48.641914776612495,48.90380596688078,74.62740442604618,1,-1,-1,-1
29,1,313.7524388313584,38.7863719000934,57.54736400329591,75.47208258456311,1,-1,-1,-1
30,8,687.2245388051632,480.0043360307752,89.16116325055555,105.07869544374245,1,-1,-1,-1
30,7,761.9790004330002,478.3017447467653,92.22787961646372,105.40830144033811,1,-1,-1,-1
30,5,208.99566832956023,126.21998678995361,109.46969038627464,224.58170361784224,1,-1,-1,-1
30,2,259.2993959706688,47.51716148360898,49.229498490334436,74.76638785947132,1,-1,-1,-1
30,1,314.22032398914286,37.680277630076304,57.42021395936399,74.99859400178005,1,-1,-1,-1
31,8,686.1824289940557,477.0180648078187,90.13439204498195,109.49940698366447,1,-1,-1,-1
31,7,760.0266657734957,473.9191621770695,92.89363213846696,110.22034940505694,1,-1,-1,-1
31,5,209.359248341012,125.39244022479105,109.53132446630946,224.64982899496084,1,-1,-1,-1
31,2,259.2838258554501,46.42484695369862,49.294340129837366,75.09156586886303,1,-1,-1,-1
31,1,314.8367249088674,36.87117592367906,57.35218282297467,74.58038732705722,1,-1,-1,-1
32,8,684.8477079939058,472.44137145749164,90.22587754350502,112.51384372698817,1,-1,-1,-1
32,7,759.1748139449973,469.1477549425864,93.26444978615405,113.42678779292095,1,-1,-1,-1
32,5,210.33985706278068,125.36568457752847,109.61573002149993,225.1904284150085,1,-1,-1,-1
32,2,259.43522812306776,45.506488226377016,49.538334698449404,75.37340626304595,1,-1,-1,-1
32,1,315.32954157727045,36.40936225132006,57.67997539872306,74.33648312113155,1,-1,-1,-1
33,8,684.3110121044464,468.6632426734607,90.18484260584046,115.46011210498409,1,-1,-1,-1
